gene	chrom	start	end	bin_index	prediction_stored_as_is	gt_chip_clip0_log1p
ASXL1	chr20	32682125	32682225	7833	0.13824327617883683	0.22878369233038207
ASXL1	chr20	32682225	32682325	7834	0.11398082070052623	0.3047395258457321
ASXL1	chr20	32682325	32682425	7835	0.13705817066133022	0.22878369233038207
ASXL1	chr20	32682425	32682525	7836	0.11933380290865898	0.0
ASXL1	chr20	32682525	32682625	7837	0.138108836337924	0.22878369233038207
ASXL1	chr20	32682625	32682725	7838	0.15229968175292016	0.48283487630169164
ASXL1	chr20	32682725	32682825	7839	0.1486041535437107	0.6364092518622606
ASXL1	chr20	32682825	32682925	7840	0.15518627405166627	0.0
ASXL1	chr20	32682925	32683025	7841	0.1398014548420906	0.0
ASXL1	chr20	32683025	32683125	7842	0.13633925274014472	0.27954277920994
ASXL1	chr20	32683125	32683225	7843	0.12433179281651974	0.0
ASXL1	chr20	32683225	32683325	7844	0.09025698229670524	0.0
ASXL1	chr20	32683325	32683425	7845	0.08617973372340203	0.17784107272537134
ASXL1	chr20	32683425	32683525	7846	0.09906372301280499	0.06970253003776516
ASXL1	chr20	32683525	32683625	7847	0.11568508237600326	0.0722954706072323
ASXL1	chr20	32683625	32683725	7848	0.10338722012937068	0.0
ASXL1	chr20	32683725	32683825	7849	0.1461521802097559	0.0
ASXL1	chr20	32683825	32683925	7850	0.1194058095663786	0.0
ASXL1	chr20	32683925	32684025	7851	0.13618651404976845	0.1438793263220309
ASXL1	chr20	32684025	32684125	7852	0.1301414018124342	0.0
ASXL1	chr20	32684125	32684225	7853	0.13736023262143135	0.22878369233038207
ASXL1	chr20	32684225	32684325	7854	0.1351191747933626	0.2845986869740066
ASXL1	chr20	32684325	32684425	7855	0.12085364803671837	0.6977553597545619
ASXL1	chr20	32684425	32684525	7856	0.1189590859413147	0.28269478774516643
ASXL1	chr20	32684525	32684625	7857	0.10257983520627022	0.0
ASXL1	chr20	32684625	32684725	7858	0.12072519190609456	0.0
ASXL1	chr20	32684725	32684825	7859	0.12588166691362856	0.0
ASXL1	chr20	32684825	32684925	7860	0.12356543354690075	0.0
ASXL1	chr20	32684925	32685025	7861	0.12357376173138618	0.3641725820515777
ASXL1	chr20	32685025	32685125	7862	0.10835133738815785	0.22878369233038207
ASXL1	chr20	32685125	32685225	7863	0.11974135324358941	0.7179481184227512
ASXL1	chr20	32685225	32685325	7864	0.10351663284003734	0.18302695386430565
ASXL1	chr20	32685325	32685425	7865	0.11441319659352303	0.5376416769763978
ASXL1	chr20	32685425	32685525	7866	0.1144792764633894	0.34683590140369075
ASXL1	chr20	32685525	32685625	7867	0.1198905561119318	0.0
ASXL1	chr20	32685625	32685725	7868	0.12083077117800713	0.42619857882689066
ASXL1	chr20	32685725	32685825	7869	0.10950037829577923	0.022878369233038206
ASXL1	chr20	32685825	32685925	7870	0.11116806775331498	0.29012980022268364
ASXL1	chr20	32685925	32686025	7871	0.12278625093400479	0.521947601990863
ASXL1	chr20	32686025	32686125	7872	0.1289783726632595	0.32340108240653864
ASXL1	chr20	32686125	32686225	7873	0.13357485681772233	0.22878369233038207
ASXL1	chr20	32686225	32686325	7874	0.13400767050683499	0.0
ASXL1	chr20	32686325	32686425	7875	0.12114550441503524	0.1268984531203607
ASXL1	chr20	32686425	32686525	7876	0.12119055204093457	0.22878369233038207
ASXL1	chr20	32686525	32686625	7877	0.11452670477330684	0.3132299624465672
ASXL1	chr20	32686625	32686725	7878	0.11561888135969639	0.0
ASXL1	chr20	32686725	32686825	7879	0.09892687328159809	0.0
ASXL1	chr20	32686825	32686925	7880	0.09060618542134762	0.0
ASXL1	chr20	32686925	32687025	7881	0.09183912999927997	0.22878369233038207
ASXL1	chr20	32687025	32687125	7882	0.1078447350114584	0.3451982781207714
ASXL1	chr20	32687125	32687225	7883	0.13008127607405184	0.45756738466076413
ASXL1	chr20	32687225	32687325	7884	0.13254536174237727	0.12583103078171015
ASXL1	chr20	32687325	32687425	7885	0.11656054474413395	0.10295266154867193
ASXL1	chr20	32687425	32687525	7886	0.1267935375869274	0.4388392002374319
ASXL1	chr20	32687525	32687625	7887	0.10340539284050465	0.0
ASXL1	chr20	32687625	32687725	7888	0.12050155229866505	0.4076255595318784
ASXL1	chr20	32687725	32687825	7889	0.1270677737891674	0.22878369233038207
ASXL1	chr20	32687825	32687925	7890	0.11132404454052448	0.0
ASXL1	chr20	32687925	32688025	7891	0.09999451927840709	0.44508192837854266
ASXL1	chr20	32688025	32688125	7892	0.0818711543083191	0.22878369233038207
ASXL1	chr20	32688125	32688225	7893	0.06668974846601486	0.22878369233038207
ASXL1	chr20	32688225	32688325	7894	0.08054481446743011	0.0
ASXL1	chr20	32688325	32688425	7895	0.11415391474962235	0.395140103249657
ASXL1	chr20	32688425	32688525	7896	0.11288625366985798	0.09151347693215284
ASXL1	chr20	32688525	32688625	7897	0.1256275351345539	0.13727021539822923
ASXL1	chr20	32688625	32688725	7898	0.09937313206493854	0.0
ASXL1	chr20	32688725	32688825	7899	0.09414930440485478	0.0
ASXL1	chr20	32688825	32688925	7900	0.09807007946074009	0.22878369233038207
ASXL1	chr20	32688925	32689025	7901	0.09649781666696072	0.0
ASXL1	chr20	32689025	32689125	7902	0.1078246383368969	0.22878369233038207
ASXL1	chr20	32689125	32689225	7903	0.1193640849739313	0.0
ASXL1	chr20	32689225	32689325	7904	0.12834709241986275	0.11840801651952557
ASXL1	chr20	32689325	32689425	7905	0.12249497279524803	0.13727021539822926
ASXL1	chr20	32689425	32689525	7906	0.13394798420369625	0.09151347693215282
ASXL1	chr20	32689525	32689625	7907	0.13262488722801208	0.0
ASXL1	chr20	32689625	32689725	7908	0.13292402289807798	0.22878369233038207
ASXL1	chr20	32689725	32689825	7909	0.12943030908703804	0.22878369233038207
ASXL1	chr20	32689825	32689925	7910	0.13411220356822015	0.22878369233038207
ASXL1	chr20	32689925	32690025	7911	0.1318951976299286	0.0
ASXL1	chr20	32690025	32690125	7912	0.14485204368829727	0.28775865264406186
ASXL1	chr20	32690125	32690225	7913	0.14041114181280137	0.07595583351535
ASXL1	chr20	32690225	32690325	7914	0.13646120384335517	0.1948219459270416
ASXL1	chr20	32690325	32690425	7915	0.14678385376930236	0.22878369233038207
ASXL1	chr20	32690425	32690525	7916	0.15021015986800193	0.0
ASXL1	chr20	32690525	32690625	7917	0.14797838076949119	0.22878369233038207
ASXL1	chr20	32690625	32690725	7918	0.14952151611447334	0.0
ASXL1	chr20	32690725	32690825	7919	0.1423768372833729	0.0
ASXL1	chr20	32690825	32690925	7920	0.1361636798083782	0.0
ASXL1	chr20	32690925	32691025	7921	0.11425109088420868	0.22878369233038207
ASXL1	chr20	32691025	32691125	7922	0.10158144816756248	0.14870940001474836
ASXL1	chr20	32691125	32691225	7923	0.0622299225628376	0.08007429231563372
ASXL1	chr20	32691225	32691325	7924	0.039204339310526845	0.0
ASXL1	chr20	32691325	32691425	7925	0.04076665364205837	0.0
ASXL1	chr20	32691425	32691525	7926	0.0741673943772912	0.22878369233038207
ASXL1	chr20	32691525	32691625	7927	0.08087636314332486	0.0
ASXL1	chr20	32691625	32691725	7928	0.10826183058321476	0.22878369233038207
ASXL1	chr20	32691725	32691825	7929	0.1035791851580143	0.0
ASXL1	chr20	32691825	32691925	7930	0.10258360221982002	0.0
ASXL1	chr20	32691925	32692025	7931	0.10141386196017266	0.0
ASXL1	chr20	32692025	32692125	7932	0.10437275983393192	0.22878369233038207
ASXL1	chr20	32692125	32692225	7933	0.11678635850548744	0.0
ASXL1	chr20	32692225	32692325	7934	0.09975497871637344	0.08444627011618511
ASXL1	chr20	32692325	32692425	7935	0.11280320152640343	0.0
ASXL1	chr20	32692425	32692525	7936	0.08711282670497894	0.0
ASXL1	chr20	32692525	32692625	7937	0.11824020691215992	0.0
ASXL1	chr20	32692625	32692725	7938	0.11553094632923604	0.13020300858226153
ASXL1	chr20	32692725	32692825	7939	0.10880094900727272	0.18302695386430565
ASXL1	chr20	32692825	32692925	7940	0.10431351959705353	0.8658482790029532
ASXL1	chr20	32692925	32693025	7941	0.07368654698133469	0.6291551539085506
ASXL1	chr20	32693025	32693125	7942	0.1132429551333189	0.08007429231563372
ASXL1	chr20	32693125	32693225	7943	0.10301805168390274	0.0
ASXL1	chr20	32693225	32693325	7944	0.11197110958397388	0.22878369233038207
ASXL1	chr20	32693325	32693425	7945	0.1069990124553442	0.03431755384955731
ASXL1	chr20	32693425	32693525	7946	0.10161249734461307	0.19446613848082475
ASXL1	chr20	32693525	32693625	7947	0.10100639030337334	0.0
ASXL1	chr20	32693625	32693725	7948	0.0867755338922143	0.18302695386430565
ASXL1	chr20	32693725	32693825	7949	0.07012918543070555	0.04575673846607641
ASXL1	chr20	32693825	32693925	7950	0.06396156787872315	0.22878369233038207
ASXL1	chr20	32693925	32694025	7951	0.0734417386353016	0.0
ASXL1	chr20	32694025	32694125	7952	0.0666376556828618	0.0
ASXL1	chr20	32694125	32694225	7953	0.09385629899799824	0.0
ASXL1	chr20	32694225	32694325	7954	0.07991059340536594	0.0
ASXL1	chr20	32694325	32694425	7955	0.09460423864424229	0.0
ASXL1	chr20	32694425	32694525	7956	0.08856230266392232	0.0
ASXL1	chr20	32694525	32694625	7957	0.09679903574287892	0.0
ASXL1	chr20	32694625	32694725	7958	0.10458877287805081	0.0
ASXL1	chr20	32694725	32694825	7959	0.10085312515497208	0.0
ASXL1	chr20	32694825	32694925	7960	0.09332295402884483	0.0
ASXL1	chr20	32694925	32695025	7961	0.10427102401852607	0.0
ASXL1	chr20	32695025	32695125	7962	0.08573972299695015	0.0
ASXL1	chr20	32695125	32695225	7963	0.08089960034936666	0.33209216132527075
ASXL1	chr20	32695225	32695325	7964	0.054623271599411966	0.09151347693215282
ASXL1	chr20	32695325	32695425	7965	0.07041920572519303	0.28597961541297756
ASXL1	chr20	32695425	32695525	7966	0.06214820977300405	0.8454533899567115
ASXL1	chr20	32695525	32695625	7967	0.08404890485107899	0.22290734697196235
ASXL1	chr20	32695625	32695725	7968	0.1012968210875988	0.4095491865548084
ASXL1	chr20	32695725	32695825	7969	0.11553532481193543	0.078904581531034
ASXL1	chr20	32695825	32695925	7970	0.09700778141617775	0.21734450771386296
ASXL1	chr20	32695925	32696025	7971	0.10966326929628849	0.22878369233038207
ASXL1	chr20	32696025	32696125	7972	0.07060126461088657	0.0
ASXL1	chr20	32696125	32696225	7973	0.08045095149427653	0.0
ASXL1	chr20	32696225	32696325	7974	0.09097829975187778	0.0
ASXL1	chr20	32696325	32696425	7975	0.10827752426266671	0.0
ASXL1	chr20	32696425	32696525	7976	0.11112674228847026	0.45756738466076413
ASXL1	chr20	32696525	32696625	7977	0.13359920024871827	0.3344601330602118
ASXL1	chr20	32696625	32696725	7978	0.13084558948874472	0.0
ASXL1	chr20	32696725	32696825	7979	0.12928143590688707	0.0
ASXL1	chr20	32696825	32696925	7980	0.11842513673007488	0.0
ASXL1	chr20	32696925	32697025	7981	0.09737418226897716	0.10142714331785534
ASXL1	chr20	32697025	32697125	7982	0.09544737063348294	0.15236976292286603
ASXL1	chr20	32697125	32697225	7983	0.09421587273478509	0.22878369233038207
ASXL1	chr20	32697225	32697325	7984	0.10309433355927468	0.22878369233038207
ASXL1	chr20	32697325	32697425	7985	0.10609088040888309	0.0
ASXL1	chr20	32697425	32697525	7986	0.11925775781273842	0.0
ASXL1	chr20	32697525	32697625	7987	0.13567269012331962	0.22878369233038207
ASXL1	chr20	32697625	32697725	7988	0.1407170131802559	0.0
ASXL1	chr20	32697725	32697825	7989	0.14863711848855019	0.0
ASXL1	chr20	32697825	32697925	7990	0.13671417877078057	0.22878369233038207
ASXL1	chr20	32697925	32698025	7991	0.1381515596807003	0.022878369233038206
ASXL1	chr20	32698025	32698125	7992	0.13166228845715522	0.39897995780272355
ASXL1	chr20	32698125	32698225	7993	0.13214720398187638	0.22878369233038207
ASXL1	chr20	32698225	32698325	7994	0.12020083710551262	0.22878369233038207
ASXL1	chr20	32698325	32698425	7995	0.08314217478036881	0.0
ASXL1	chr20	32698425	32698525	7996	0.08121279858052731	0.0
ASXL1	chr20	32698525	32698625	7997	0.057051117382943634	0.22878369233038207
ASXL1	chr20	32698625	32698725	7998	0.05244847271591425	0.06863510769911463
ASXL1	chr20	32698725	32698825	7999	0.06887324389070272	0.16014858463126744
ASXL1	chr20	32698825	32698925	8000	0.08312087625265122	0.0
ASXL1	chr20	32698925	32699025	8001	0.1047806166112423	0.0
ASXL1	chr20	32699025	32699125	8002	0.11609072878956794	0.22878369233038207
ASXL1	chr20	32699125	32699225	8003	0.11129958502948284	0.0
ASXL1	chr20	32699225	32699325	8004	0.10057994768023491	0.22878369233038207
ASXL1	chr20	32699325	32699425	8005	0.08197862721979618	0.45756738466076413
ASXL1	chr20	32699425	32699525	8006	0.08300254128873348	0.0
ASXL1	chr20	32699525	32699625	8007	0.07457558415830136	0.3546147231120921
ASXL1	chr20	32699625	32699725	8008	0.055205214321613315	0.32152651854154685
ASXL1	chr20	32699725	32699825	8009	0.05779741272330284	0.29223291889056235
ASXL1	chr20	32699825	32699925	8010	0.05609145615249872	0.22878369233038207
ASXL1	chr20	32699925	32700025	8011	0.09033644579350948	0.0
ASXL1	chr20	32700025	32700125	8012	0.08538958244025707	0.0
ASXL1	chr20	32700125	32700225	8013	0.10203532703220844	0.0
ASXL1	chr20	32700225	32700325	8014	0.11063599832355976	0.0
ASXL1	chr20	32700325	32700425	8015	0.08625579684972763	0.15236976292286603
ASXL1	chr20	32700425	32700525	8016	0.11734655208885669	0.0
ASXL1	chr20	32700525	32700625	8017	0.09652801245450973	0.08444627011618511
ASXL1	chr20	32700625	32700725	8018	0.08622541002929211	0.0
ASXL1	chr20	32700725	32700825	8019	0.08350519612431526	0.0
ASXL1	chr20	32700825	32700925	8020	0.08107198551297187	0.0
ASXL1	chr20	32700925	32701025	8021	0.09775621153414249	0.0
ASXL1	chr20	32701025	32701125	8022	0.10392092227935791	0.0
ASXL1	chr20	32701125	32701225	8023	0.11442242965102195	0.0
ASXL1	chr20	32701225	32701325	8024	0.11253415361046791	0.0
ASXL1	chr20	32701325	32701425	8025	0.09308978617191314	0.0
ASXL1	chr20	32701425	32701525	8026	0.08653782285749913	0.0
ASXL1	chr20	32701525	32701625	8027	0.06841916922479868	0.0
ASXL1	chr20	32701625	32701725	8028	0.04672566767781973	0.0
ASXL1	chr20	32701725	32701825	8029	0.04847112700343132	0.22878369233038207
ASXL1	chr20	32701825	32701925	8030	0.050240815542638304	0.22878369233038207
ASXL1	chr20	32701925	32702025	8031	0.06401710357517004	0.0
ASXL1	chr20	32702025	32702125	8032	0.08901187609881163	0.0
ASXL1	chr20	32702125	32702225	8033	0.09549831055104732	0.0
ASXL1	chr20	32702225	32702325	8034	0.1098733427375555	0.22878369233038207
ASXL1	chr20	32702325	32702425	8035	0.08697965867817402	0.0
ASXL1	chr20	32702425	32702525	8036	0.0825556081533432	0.0
ASXL1	chr20	32702525	32702625	8037	0.07187387309968471	0.0
ASXL1	chr20	32702625	32702725	8038	0.08489287674427032	0.22878369233038207
ASXL1	chr20	32702725	32702825	8039	0.09338160887360573	0.14870940001474836
ASXL1	chr20	32702825	32702925	8040	0.10196060687303543	0.08007429231563372
ASXL1	chr20	32702925	32703025	8041	0.10070042170584202	0.0
ASXL1	chr20	32703025	32703125	8042	0.09530428968369961	0.0
ASXL1	chr20	32703125	32703225	8043	0.11564218640327453	0.0
ASXL1	chr20	32703225	32703325	8044	0.12033179827034474	0.45756738466076413
ASXL1	chr20	32703325	32703425	8045	0.11138560175895691	0.7018743210724039
ASXL1	chr20	32703425	32703525	8046	0.09148266203701497	0.34459876828044045
ASXL1	chr20	32703525	32703625	8047	0.07249449327588081	0.2988420298143641
ASXL1	chr20	32703625	32703725	8048	0.07884587347507477	0.22044842085786664
ASXL1	chr20	32703725	32703825	8049	0.09278981819748879	0.240416529896685
ASXL1	chr20	32703825	32703925	8050	0.0910469774901867	0.0
ASXL1	chr20	32703925	32704025	8051	0.08532236754894257	0.04906129392797725
ASXL1	chr20	32704025	32704125	8052	0.0668566693738103	0.22878369233038207
ASXL1	chr20	32704125	32704225	8053	0.04855243436992168	0.22878369233038207
ASXL1	chr20	32704225	32704325	8054	0.04976709224283695	0.22878369233038207
ASXL1	chr20	32704325	32704425	8055	0.05416326615959406	0.32446850474518923
ASXL1	chr20	32704425	32704525	8056	0.0673823169618845	0.0
ASXL1	chr20	32704525	32704625	8057	0.09139536365866661	0.22878369233038207
ASXL1	chr20	32704625	32704725	8058	0.11551717586815358	0.0
ASXL1	chr20	32704725	32704825	8059	0.09935281127691269	0.22878369233038207
ASXL1	chr20	32704825	32704925	8060	0.09920889437198639	0.3147311541607547
ASXL1	chr20	32704925	32705025	8061	0.07805649008601905	0.0
ASXL1	chr20	32705025	32705125	8062	0.07068387053906917	0.22878369233038207
ASXL1	chr20	32705125	32705225	8063	0.057985645160079	0.011439184616519103
ASXL1	chr20	32705225	32705325	8064	0.04987504329532385	0.3202971692625349
ASXL1	chr20	32705325	32705425	8065	0.06918210960924626	0.3546147231120922
ASXL1	chr20	32705425	32705525	8066	0.0747253042459488	0.22878369233038207
ASXL1	chr20	32705525	32705625	8067	0.10699790574610234	0.4513246565196535
ASXL1	chr20	32705625	32705725	8068	0.0968957332521677	0.6966392843826534
ASXL1	chr20	32705725	32705825	8069	0.09637141898274422	0.08444627011618511
ASXL1	chr20	32705825	32705925	8070	0.10945368468761445	0.771552022075982
ASXL1	chr20	32705925	32706025	8071	0.10369114466011524	0.22878369233038207
ASXL1	chr20	32706025	32706125	8072	0.11485817797482013	0.22878369233038207
ASXL1	chr20	32706125	32706225	8073	0.11022376365959645	0.22878369233038207
ASXL1	chr20	32706225	32706325	8074	0.10331603050231934	0.08007429231563373
ASXL1	chr20	32706325	32706425	8075	0.10939332894980908	0.5688204158288482
ASXL1	chr20	32706425	32706525	8076	0.0895376531034708	0.5729706006385542
ASXL1	chr20	32706525	32706625	8077	0.10237172961235047	0.41906474414839734
ASXL1	chr20	32706625	32706725	8078	0.09284888915717601	0.40344047286906914
ASXL1	chr20	32706725	32706825	8079	0.08459992557764054	0.0
ASXL1	chr20	32706825	32706925	8080	0.07742905981838703	0.0
ASXL1	chr20	32706925	32707025	8081	0.09143941774964333	0.0
ASXL1	chr20	32707025	32707125	8082	0.07619248814880848	0.0
ASXL1	chr20	32707125	32707225	8083	0.07132763147354126	0.0
ASXL1	chr20	32707225	32707325	8084	0.07916196037083864	0.22878369233038207
ASXL1	chr20	32707325	32707425	8085	0.08199280306696892	0.0
ASXL1	chr20	32707425	32707525	8086	0.09543525986373425	0.33271282183854994
ASXL1	chr20	32707525	32707625	8087	0.08942752540111541	0.0
ASXL1	chr20	32707625	32707725	8088	0.09477561086416245	0.3960136450824521
ASXL1	chr20	32707725	32707825	8089	0.07304012201726437	0.13727021539822923
ASXL1	chr20	32707825	32707925	8090	0.0862178336828947	0.0
ASXL1	chr20	32707925	32708025	8091	0.07029319867491722	0.37641191882632485
ASXL1	chr20	32708025	32708125	8092	0.07134675800800323	0.0
ASXL1	chr20	32708125	32708225	8093	0.06693186499178409	0.45756738466076413
ASXL1	chr20	32708225	32708325	8094	0.0697744520753622	0.0
ASXL1	chr20	32708325	32708425	8095	0.061572883464396	0.0
ASXL1	chr20	32708425	32708525	8096	0.05959462221711874	0.0
ASXL1	chr20	32708525	32708625	8097	0.068275091573596	0.0
ASXL1	chr20	32708625	32708725	8098	0.09998186312615871	0.0
ASXL1	chr20	32708725	32708825	8099	0.10423244960606098	0.0
ASXL1	chr20	32708825	32708925	8100	0.10543996326625348	0.057195923082595516
ASXL1	chr20	32708925	32709025	8101	0.10574153266847133	0.17158776924778654
ASXL1	chr20	32709025	32709125	8102	0.10908624611794948	0.22878369233038207
ASXL1	chr20	32709125	32709225	8103	0.11417085118591785	0.0
ASXL1	chr20	32709225	32709325	8104	0.12364379093050956	0.0
ASXL1	chr20	32709325	32709425	8105	0.11897694617509842	0.22878369233038207
ASXL1	chr20	32709425	32709525	8106	0.11031606450676917	0.22878369233038207
ASXL1	chr20	32709525	32709625	8107	0.11379765711724758	0.4897923951789167
ASXL1	chr20	32709625	32709725	8108	0.10307392053306103	0.37749309234513023
ASXL1	chr20	32709725	32709825	8109	0.09044208839535713	0.25166206156342025
ASXL1	chr20	32709825	32709925	8110	0.10086195029318333	0.22878369233038207
ASXL1	chr20	32709925	32710025	8111	0.07571636542677879	0.45756738466076413
ASXL1	chr20	32710025	32710125	8112	0.0893688888847828	0.2847099003214999
ASXL1	chr20	32710125	32710225	8113	0.07048591412603855	0.0
ASXL1	chr20	32710225	32710325	8114	0.07413828134536743	0.0
ASXL1	chr20	32710325	32710425	8115	0.07415543735027313	0.0
ASXL1	chr20	32710425	32710525	8116	0.09273522093892098	0.0
ASXL1	chr20	32710525	32710625	8117	0.10253070540726185	0.0
ASXL1	chr20	32710625	32710725	8118	0.08691288165748119	0.0
ASXL1	chr20	32710725	32710825	8119	0.07953654035925865	0.19446613848082475
ASXL1	chr20	32710825	32710925	8120	0.07560439072549344	0.22878369233038207
ASXL1	chr20	32710925	32711025	8121	0.08753458268940449	0.6678514616589493
ASXL1	chr20	32711025	32711125	8122	0.11800250940024853	0.37749309234513034
ASXL1	chr20	32711125	32711225	8123	0.09341556288301944	0.3896438918540832
ASXL1	chr20	32711225	32711325	8124	0.1005805653333664	0.24022287694690117
ASXL1	chr20	32711325	32711425	8125	0.09597620725631714	0.5937564265401879
ASXL1	chr20	32711425	32711525	8126	0.10481251269578934	0.0925808992708034
ASXL1	chr20	32711525	32711625	8127	0.1086124287545681	0.008846244047051966
ASXL1	chr20	32711625	32711725	8128	0.11377641968429089	0.22878369233038207
ASXL1	chr20	32711725	32711825	8129	0.10347915165126324	0.0
ASXL1	chr20	32711825	32711925	8130	0.10453835874795914	0.29624908924489696
ASXL1	chr20	32711925	32712025	8131	0.11425289206206798	0.10991757991869047
ASXL1	chr20	32712025	32712125	8132	0.11055452823638916	0.0
ASXL1	chr20	32712125	32712225	8133	0.09217463716864586	0.057195923082595516
ASXL1	chr20	32712225	32712325	8134	0.08287014145404101	0.4003714615781686
ASXL1	chr20	32712325	32712425	8135	0.08968878343701363	0.0
ASXL1	chr20	32712425	32712525	8136	0.0815478640794754	0.18302695386430565
ASXL1	chr20	32712525	32712625	8137	0.07288161344826222	0.38893227696164934
ASXL1	chr20	32712625	32712725	8138	0.06505520615726709	0.11439184616519103
ASXL1	chr20	32712725	32712825	8139	0.0734394260123372	0.343175538495573
ASXL1	chr20	32712825	32712925	8140	0.09326630011200905	0.11439184616519103
ASXL1	chr20	32712925	32713025	8141	0.09531304359436035	0.17784107272537134
ASXL1	chr20	32713025	32713125	8142	0.10944483004510402	0.16086019952370115
ASXL1	chr20	32713125	32713225	8143	0.10595126114785672	0.16014858463126747
ASXL1	chr20	32713225	32713325	8144	0.12173540160059929	0.06863510769911461
ASXL1	chr20	32713325	32713425	8145	0.12124943099915982	0.0
ASXL1	chr20	32713425	32713525	8146	0.131358018592	0.0
ASXL1	chr20	32713525	32713625	8147	0.11392861925065517	0.0
ASXL1	chr20	32713625	32713725	8148	0.12638312466442586	0.35144100626188207
ASXL1	chr20	32713725	32713825	8149	0.13941699750721454	0.22878369233038207
ASXL1	chr20	32713825	32713925	8150	0.10755620419979095	0.22878369233038207
ASXL1	chr20	32713925	32714025	8151	0.11059228785336017	0.10295266154867194
ASXL1	chr20	32714025	32714125	8152	0.09298124104738235	0.12583103078171012
ASXL1	chr20	32714125	32714225	8153	0.07640608943998814	0.45756738466076413
ASXL1	chr20	32714225	32714325	8154	0.06959428288042545	0.09151347693215284
ASXL1	chr20	32714325	32714425	8155	0.09504463724792003	0.47730693889669523
ASXL1	chr20	32714425	32714525	8156	0.09486403092741966	0.27489623824267534
ASXL1	chr20	32714525	32714625	8157	0.1165301363170147	0.16935063612453624
ASXL1	chr20	32714625	32714725	8158	0.12418460443615914	0.0
ASXL1	chr20	32714725	32714825	8159	0.11434595867991447	0.0
ASXL1	chr20	32714825	32714925	8160	0.11338273406028748	0.0
ASXL1	chr20	32714925	32715025	8161	0.09896929204463958	0.0
ASXL1	chr20	32715025	32715125	8162	0.09339743092656136	0.0
ASXL1	chr20	32715125	32715225	8163	0.10808045845478773	0.0
ASXL1	chr20	32715225	32715325	8164	0.10581401243805885	0.0
ASXL1	chr20	32715325	32715425	8165	0.11467317953705787	0.27246380173471113
ASXL1	chr20	32715425	32715525	8166	0.12331113018095494	0.16935063612453624
ASXL1	chr20	32715525	32715625	8167	0.11101297877728938	0.22878369233038207
ASXL1	chr20	32715625	32715725	8168	0.11013021752238274	0.22878369233038207
ASXL1	chr20	32715725	32715825	8169	0.09477026164531707	0.0
ASXL1	chr20	32715825	32715925	8170	0.062197602055966854	0.22878369233038207
ASXL1	chr20	32715925	32716025	8171	0.06684846695512534	0.0
ASXL1	chr20	32716025	32716125	8172	0.05364725634455681	0.22878369233038207
ASXL1	chr20	32716125	32716225	8173	0.07157174594700337	0.017692488094103932
ASXL1	chr20	32716225	32716325	8174	0.09382224075496197	0.2671174165342739
ASXL1	chr20	32716325	32716425	8175	0.08473383590579033	0.16014858463126747
ASXL1	chr20	32716425	32716525	8176	0.09707878135144711	0.06863510769911461
ASXL1	chr20	32716525	32716625	8177	0.09540943659842015	0.22878369233038207
ASXL1	chr20	32716625	32716725	8178	0.10297143802046776	0.22878369233038207
ASXL1	chr20	32716725	32716825	8179	0.10719159670174122	0.22878369233038207
ASXL1	chr20	32716825	32716925	8180	0.11423111647367477	0.22878369233038207
ASXL1	chr20	32716925	32717025	8181	0.11684465311467647	0.0
ASXL1	chr20	32717025	32717125	8182	0.11081273466348648	0.0
ASXL1	chr20	32717125	32717225	8183	0.11586335606873036	0.22878369233038207
ASXL1	chr20	32717225	32717325	8184	0.09670837461948395	0.45756738466076413
ASXL1	chr20	32717325	32717425	8185	0.09410273492336273	0.0
ASXL1	chr20	32717425	32717525	8186	0.10986651137471198	0.22878369233038207
ASXL1	chr20	32717525	32717625	8187	0.09746836476027966	0.0
ASXL1	chr20	32717625	32717725	8188	0.08678947888314724	0.22878369233038207
ASXL1	chr20	32717725	32717825	8189	0.09073319807648658	0.22878369233038207
ASXL1	chr20	32717825	32717925	8190	0.08421778328716754	0.22878369233038207
ASXL1	chr20	32717925	32718025	8191	0.08962583765387536	0.16014858463126747
ASXL1	chr20	32718025	32718125	8192	0.10462101623415947	0.4263188421021074
ASXL1	chr20	32718125	32718225	8193	0.07759420193731785	0.0
ASXL1	chr20	32718225	32718325	8194	0.09673035994172097	0.5740168723042565
ASXL1	chr20	32718325	32718425	8195	0.11361422173678876	0.29741880002949667
ASXL1	chr20	32718425	32718525	8196	0.12564937449991703	0.6633037914496331
ASXL1	chr20	32718525	32718625	8197	0.12029372870922089	0.09151347693215282
ASXL1	chr20	32718625	32718725	8198	0.09644787415862083	0.45756738466076413
ASXL1	chr20	32718725	32718825	8199	0.07335212182253599	0.16014858463126747
ASXL1	chr20	32718825	32718925	8200	0.07333916261792182	0.1615718144161348
ASXL1	chr20	32718925	32719025	8201	0.08181299693882466	0.7760005796830296
ASXL1	chr20	32719025	32719125	8202	0.09843481205403805	0.5190443311647565
ASXL1	chr20	32719125	32719225	8203	0.10101224355399609	0.22878369233038207
ASXL1	chr20	32719225	32719325	8204	0.1176860972493887	0.20538474295304845
ASXL1	chr20	32719325	32719425	8205	0.11753723315894604	0.2977746074757135
ASXL1	chr20	32719425	32719525	8206	0.11848375901579856	0.0
ASXL1	chr20	32719525	32719625	8207	0.07913709744811058	0.29848622236814726
ASXL1	chr20	32719625	32719725	8208	0.08897532925009727	0.17560393960212106
